,ARIMA Static - Train,ARIMA Static - Test,ARIMA Rolling - Test
MAPE,3.272307783562376,15.390562544522496,2.411882991112122
RMSE,11.939365940106287,25.62636666171075,5.245219106546118
R²,0.9510263184824714,-0.3362549918523887,0.9440187568779819
