close_time,real_price,predicted_price,lower_bound,upper_bound
2021-10-20,4161.15,3875.9282831905725,3448.7527091142533,4356.015441969727
2021-10-21,4052.99,3918.833028637257,3342.6626118183217,4594.317192540204
2021-10-22,3972.2,3923.2655263709603,3222.9004446023823,4775.826202198983
2021-10-23,4167.12,3961.788791129376,3164.2105660813104,4960.406426098455
2021-10-24,4082.33,3970.5653778443484,3084.806935698593,5110.656760166407
2021-10-25,4220.37,4005.758522831998,3042.024655299903,5274.809760428868
2021-10-26,4131.52,4017.958899990484,2982.6748445461194,5412.589223908317
2021-10-27,3922.0,4050.6364810830387,2948.1746977227795,5565.360802585525
2021-10-28,4286.02,4065.549143161695,2901.227999429314,5697.135777923716
2021-10-29,4418.89,4096.342397339334,2871.9691938629176,5842.688379839463
2021-10-30,4322.68,4113.41741634064,2833.5207178017604,5971.44137141907
2021-10-31,4287.21,4142.815676614686,2807.987853993662,6112.178051623136
2021-11-01,4319.43,4161.628171993872,2775.7243625351116,6239.506081978251
2021-11-02,4589.89,4190.010932458393,2753.048790162011,6376.999810848867
2021-11-03,4603.35,4210.232805622301,2725.4738405588396,6503.845318105723
2021-11-04,4532.32,4237.89454567416,2705.1042910820247,6639.208048082683
2021-11-05,4474.24,4259.272607757675,2681.192224460107,6766.170281150906
2021-11-06,4518.0,4286.442009521227,2662.750153146707,6900.228727533967
2021-11-07,4612.59,4308.78105548861,2641.7685989058655,7027.714006376949
2021-11-08,4807.98,4335.635880167068,2624.977427254487,7161.104811881363
2021-11-09,4732.33,4358.7855901378225,2606.387065473024,7289.405350599783
2021-11-10,4628.78,4385.464193542544,2591.034671759474,7422.631739537407
2021-11-11,4719.0,4409.308995654908,2574.4285354778985,7551.969515267293
2021-11-12,4665.46,4435.919241972172,2560.34603637307,7685.437531394589
2021-11-13,4644.28,4460.370467036922,2545.4107834852107,7815.989793197472
2021-11-14,4626.5,4486.996628548155,2532.459841313232,7950.032776891845
2021-11-15,4563.78,4511.986438283461,2518.9500295501443,8081.947390949072
2021-11-16,4209.76,4538.69453605103,2507.0148671223005,8216.843211314928
2021-11-17,4287.8,4564.171223908938,2494.7353160323996,8350.248151490821
2021-11-18,3996.9,4591.013161676999,2483.717453311892,8486.231725990398
2021-11-19,4294.76,4616.937515958409,2472.510838266675,8621.241086735787
2021-11-20,4412.17,4643.954279950876,2462.325469384032,8758.513698706543
2021-11-21,4258.31,4670.29676907224,2452.063410235549,8895.231591548165
2021-11-22,4085.97,4697.520904767282,2442.636808267865,9033.967954643924
2021-11-23,4339.44,4724.259498835986,2433.213353999153,9172.491091116135
2021-11-24,4269.36,4751.717028106143,2424.4809442242704,9312.844783945342
2021-11-25,4524.85,4778.835512976158,2415.807736386094,9453.264229646564
2021-11-26,4041.2,4806.547418064816,2407.7126203957914,9595.371925370315
2021-11-27,4095.29,4834.034090557983,2399.7152545370377,9737.774323222773
2021-11-28,4294.78,4862.017462784838,2392.2070492784214,9881.759112596537
2021-11-29,4444.53,4889.864120925647,2384.822304774663,10026.227561376003
2021-11-30,4630.26,4918.133049892225,2377.8562089974916,10172.201584316961
2021-12-01,4582.95,4946.334211477763,2371.0299169981654,10318.816290015744
2021-12-02,4511.21,4974.900473421198,2364.5659470205865,10466.882833879768
2021-12-03,4215.73,5003.452771319334,2358.251332979552,10615.721608940225
2021-12-04,4117.25,5032.326362008457,2352.253688033123,10765.97679178925
2021-12-05,4196.44,5061.22807624202,2346.410071031799,10917.11545053002
2021-12-06,4347.59,5090.417623551122,2340.8466001716088,11069.649579028452
2021-12-07,4306.4,5119.668319253526,2335.438363132183,11223.162260645255
2021-12-08,4436.91,5149.18140260866,2330.2801133820512,11378.060931262778
2021-12-09,4105.64,5178.781649924022,2325.275880828671,11534.02037096426
2021-12-10,3897.94,5208.625047670472,2320.496711399038,11691.365367574068
2021-12-11,4089.37,5238.576205078933,2315.868687593958,11849.84312946103
2021-12-12,4130.0,5268.756086061691,2311.4449385790995,12009.713158677585
2021-12-13,3781.93,5299.060132796471,2307.1683705831106,12170.779839486118
2021-12-14,3858.99,5329.582204763281,2303.078577075281,12333.251136138279
2021-12-15,4019.08,5360.241611225547,2299.1313158677535,12496.976546061069
2021-12-16,3958.11,5391.111235812507,2295.355960268725,12662.123374320206
2021-12-17,3875.42,5422.128863397534,2291.7180994098353,12828.576699228239
2021-12-18,3959.93,5453.351145251175,2288.239396095836,12996.471769585247
2021-12-19,3924.14,5484.730168939928,2284.8929721454488,13165.721717736926
2021-12-20,3944.73,5516.310024822715,2281.694679692502,13336.436535873638
2021-12-21,4014.15,5548.053873395081,2278.623422155533,13508.551471386188
2021-12-22,3979.51,5579.996085799629,2275.6906791519,13682.15663173652
2021-12-23,4111.41,5612.108395688061,2272.8798004104538,13857.20469655485
2021-12-24,4046.36,5644.4176544627935,2270.1989815339753,14033.770130794352
2021-12-25,4094.83,5676.90223416499,2267.634999276727,14211.819356530696
2021-12-26,4063.56,5709.583168862152,2265.1935888398607,14391.414545213353
2021-12-27,4037.23,5742.443971527802,2262.8641750713196,14572.532955981193
2021-12-28,3792.75,5775.501176572289,2260.6506556657405,14755.22710994228
2021-12-29,3630.19,5808.742278917971,2258.54450759118,14939.48281713325
2021-12-30,3709.27,5842.180333220976,2256.548261817759,15125.34503400327
2021-12-31,3676.23,5875.805919344526,2254.6549908414195,15312.806323826813
